Type,Date,Set Time,Title,Amount,Currency,Exchange Rate,Category Group Name,Category,Account,Notes,Labels,Status
Expense,2020-03-27 21:55:08,21:55,Dinning out,-7.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Transfer,2020-03-27 09:39:43,09:39,Degiro,-200.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-27 09:39:43,09:39,Degiro,200.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Income,2020-03-26 23:39:11,23:39,Interest,0.11,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Income,2020-03-25 13:11:16,13:11,Adjustment,40.69,EUR,1.0000000000,Others,Others,ActivoBank,Account Adjustment,,Reconciled
Expense,2020-03-25 10:18:41,10:18,Eating out,-38.76,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Income,2020-03-25 10:17:04,10:17,Ticket,165.00,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Income,2020-03-25 10:14:11,10:14,Dad,100.00,EUR,1.0000000000,Others,Gifts,ActivoBank,,,Reconciled
Income,2020-03-25 10:14:00,10:14,BNP,1817.64,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Transfer,2020-03-25 10:00:55,10:00,Degiro,-250.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-25 10:00:55,10:00,Degiro,250.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Expense,2020-03-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Transfer,2020-03-25 07:00:42,07:00,Savings,-75.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-25 07:00:42,07:00,Savings,75.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-03-25 07:00:22,07:00,Annual expenses,-82.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-25 07:00:22,07:00,Annual expenses,82.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2020-03-23 20:50:44,20:50,Groceries,10.95,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-03-23 20:45:24,20:45,Medicines,-2.79,EUR,1.0000000000,Health,Medicines,ActivoBank,,,Reconciled
Expense,2020-03-23 20:27:38,20:27,Groceries,-21.89,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Transfer,2020-03-23 19:59:31,19:59,Transfer,-14.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Transfer,2020-03-23 19:59:31,19:59,Transfer,14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-03-23 10:50:10,10:50,Water,-10.52,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2020-03-20 20:17:18,20:17,Groceries,32.28,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-03-20 19:31:07,19:31,Groceries,-64.56,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Income,2020-03-20 18:43:34,18:43,Adjustment,1.20,EUR,1.0000000000,Others,Others,ticket,Account Adjustment,,Reconciled
Expense,2020-03-19 16:31:10,16:31,Ice cream,-12.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-03-18 22:47:57,22:47,Pizza,-7.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-03-16 16:43:42,16:43,Appointment,-35.00,EUR,1.0000000000,Health,Appointments,ActivoBank,,,Reconciled
Transfer,2020-03-16 07:00:54,07:00,Netflix,-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-16 07:00:54,07:00,Netflix,14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-03-16 07:00:28,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2020-03-15 11:41:21,11:41,Groceries,3.32,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-03-15 11:40:28,11:40,Groceries,-6.63,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-03-14 13:05:43,13:05,Bike,-4.00,EUR,1.0000000000,Transportation,Bicycle,ActivoBank,,,Reconciled
Expense,2020-03-14 11:57:21,11:57,Bike,-54.90,EUR,1.0000000000,Transportation,Bicycle,ActivoBank,"Capacete, luz, bomba",,Reconciled
Transfer,2020-03-14 11:52:37,11:52,Transfer,-66.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Transfer,2020-03-14 11:52:37,11:52,Transfer,66.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-03-14 11:06:08,11:06,Eating out,-5.90,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-03-11 22:43:35,22:43,Fuel,-20.31,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2020-03-08 21:44:14,21:44,Drinks,2.90,EUR,1.0000000000,Food,Drinks,Splitwise,,,Reconciled
Expense,2020-03-08 21:43:40,21:43,Groceries,3.24,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-03-08 18:57:05,18:57,Groceries,-6.47,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-03-08 17:49:23,17:49,Eating out,-5.70,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-03-08 17:48:13,17:48,Drinks,-5.80,EUR,1.0000000000,Food,Drinks,ticket,,,Reconciled
Expense,2020-03-08 14:15:21,14:15,Adjustment,-4.62,EUR,1.0000000000,Others,Others,Black Plus,Account Adjustment,,Reconciled
Expense,2020-03-08 07:00:53,07:00,Meo,-29.99,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-03-07 12:27:20,12:27,Groceries,-5.63,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-03-06 22:07:59,22:07,Dinning out,-8.20,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-03-06 11:07:01,11:07,Bike,-658.80,EUR,1.0000000000,Transportation,Bicycle,Black Plus,,,Reconciled
Expense,2020-03-05 18:37:00,18:37,Barber,-15.00,EUR,1.0000000000,Personal,Barber,Cash,,,Reconciled
Transfer,2020-03-05 18:36:53,18:36,Transfer,-20.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-05 18:36:53,18:36,Transfer,20.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Expense,2020-03-04 13:13:30,13:13,Coffee,-0.75,EUR,1.0000000000,Food,Coffee,Cash,,,Reconciled
Income,2020-03-04 10:47:36,10:47,Interest,0.55,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Expense,2020-03-03 10:35:49,10:35,Coffee,-0.75,EUR,1.0000000000,Food,Coffee,ticket,,,Reconciled
Transfer,2020-03-02 20:25:04,20:25,Ikea,-152.46,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-02 20:25:04,20:25,Ikea,152.46,EUR,1.0000000000,(Transfer),(Transfer),Black Plus,,,Reconciled
Expense,2020-03-02 17:21:30,17:21,Electricity,40.31,EUR,1.0000000000,Housing,Electricity,Splitwise,,,Reconciled
Expense,2020-03-02 16:50:08,16:50,Electricity,-80.61,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Expense,2020-03-02 11:19:41,11:19,Groceries,-9.00,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-03-02 11:17:50,11:17,Coffee,-0.75,EUR,1.0000000000,Food,Coffee,Cash,,,Reconciled
Transfer,2020-03-02 08:33:10,08:33,Transfer,-150.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Transfer,2020-03-02 08:33:10,08:33,Transfer,150.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-03-02 08:31:37,08:31,Transfer,-114.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-03-02 08:31:37,08:31,Transfer,114.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-03-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Income,2020-03-01 20:39:11,20:39,Capital Gains/Dividends,-373.86,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-03-01 12:59:35,12:59,Groceries,-1.00,EUR,1.0000000000,Food,Groceries,Cash,,,Reconciled
Transfer,2020-02-29 19:43:33,19:43,Transfer,-2.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-02-29 13:35:58,13:35,Gifts,-17.11,EUR,1.0000000000,Others,Gifts,Cash,,,Reconciled
Expense,2020-02-29 12:52:22,12:52,Fuel,-20.26,EUR,1.0000000000,Transportation,Fuel,Black Plus,,,Reconciled
Expense,2020-02-28 23:47:33,23:47,Eating out,-1.00,EUR,1.0000000000,Food,Eating out,ticket,,,Reconciled
Expense,2020-02-28 20:27:24,20:27,Drinks,-10.00,EUR,1.0000000000,Food,Drinks,Cash,,,Reconciled
Income,2020-02-26 07:03:54,07:03,Interest,0.11,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Transfer,2020-02-25 11:44:53,11:44,Mariana,-20.67,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-02-25 11:44:53,11:44,Mariana,20.67,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-25 10:00:55,10:00,Degiro,-250.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-25 10:00:55,10:00,Degiro,250.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Expense,2020-02-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Transfer,2020-02-25 07:00:42,07:00,Savings,-75.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-25 07:00:42,07:00,Savings,75.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-02-25 07:00:22,07:00,Annual expenses,-82.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-25 07:00:22,07:00,Annual expenses,82.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Income,2020-02-24 22:30:42,22:30,Interest,0.08,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Expense,2020-02-24 20:05:40,20:05,Groceries,2.16,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-02-24 20:05:21,20:05,Groceries,-4.31,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Income,2020-02-24 12:18:25,12:18,Ticket,127.50,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Income,2020-02-24 12:17:30,12:17,BNP,861.93,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Income,2020-02-23 19:02:33,19:02,Gifts,120.00,EUR,1.0000000000,Others,Gifts,Cash,,,Reconciled
Expense,2020-02-23 18:30:41,18:30,Portagem,-2.85,EUR,1.0000000000,Transportation,Public transport,ActivoBank,,,Reconciled
Expense,2020-02-23 16:43:18,16:43,Fuel,-14.32,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2020-02-22 13:44:09,13:44,Internet,-1.50,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-02-21 20:50:11,20:50,Fuel,-16.71,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Transfer,2020-02-21 18:40:56,18:40,Withdrawal,-10.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-21 18:40:56,18:40,Withdrawal,10.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Income,2020-02-20 16:22:21,16:22,Interest,0.07,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Expense,2020-02-20 11:00:26,11:00,Bilhete,-23.62,EUR,1.0000000000,Entertainment,Live Shows,ActivoBank,,,Reconciled
Transfer,2020-02-20 10:50:41,10:50,Mbway Mariana,-23.62,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-02-20 10:50:41,10:50,Mbway Mariana,23.62,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2020-02-19 22:28:55,22:28,Interest,0.08,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Expense,2020-02-19 21:46:15,21:46,Stand up,23.62,EUR,1.0000000000,Entertainment,Live Shows,Splitwise,,,Reconciled
Expense,2020-02-19 13:21:04,13:21,Eating out,-10.05,EUR,1.0000000000,Food,Eating out,ticket,Clube do hamburguer ,,Reconciled
Expense,2020-02-19 13:18:36,13:18,Coffee,-0.75,EUR,1.0000000000,Food,Coffee,ticket,,,Reconciled
Expense,2020-02-18 20:56:50,20:56,Eating out,-7.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Income,2020-02-17 22:37:03,22:37,Interest,0.11,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Expense,2020-02-17 21:10:17,21:10,Drinks,-5.00,EUR,1.0000000000,Food,Drinks,ActivoBank,,,Reconciled
Income,2020-02-16 16:02:45,16:02,Cashback,2.49,EUR,1.0000000000,Others,Cashback,Black Plus,,,Reconciled
Transfer,2020-02-16 15:58:09,15:58,Transfer,-40.31,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-02-16 15:58:09,15:58,Transfer,40.31,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-16 07:00:54,07:00,Netflix,-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-02-16 07:00:54,07:00,Netflix,14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-02-16 07:00:28,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2020-02-15 23:06:20,23:06,Eating out,-9.70,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-02-15 18:13:51,18:13,Eating out,-8.60,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Income,2020-02-15 18:11:12,18:11,Capital Gains/Dividends,59.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-02-15 13:58:08,13:58,Groceries,19.01,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-02-15 13:57:42,13:57,Groceries,-38.01,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-02-14 19:16:28,19:16,Movies,5.00,EUR,1.0000000000,Entertainment,Movies,Splitwise,,,Reconciled
Expense,2020-02-14 19:15:25,19:15,Movies,-9.99,EUR,1.0000000000,Entertainment,Movies,ActivoBank,Cabo HDMI ,,Reconciled
Expense,2020-02-14 15:09:04,15:09,Movies,-23.62,EUR,1.0000000000,Entertainment,Live Shows,ActivoBank,Stand up Bruno Nogueira ,,Reconciled
Expense,2020-02-13 18:21:50,18:21,Fuel,-20.16,EUR,1.0000000000,Transportation,Fuel,Black Plus,,,Reconciled
Expense,2020-02-11 22:03:06,22:03,Eating out,-6.75,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-02-09 20:26:18,20:26,Eating out,7.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-02-09 20:26:04,20:26,Eating out,-14.00,EUR,1.0000000000,Food,Eating out,ActivoBank,Frango,,Reconciled
Income,2020-02-09 17:30:23,17:30,Interest/dividends/capital gains,0.23,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2020-02-09 17:29:00,17:29,Interest/dividends/capital gains,-56.49,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-02-09 12:48:02,12:48,Groceries,2.57,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-02-09 12:47:49,12:47,Groceries,-5.14,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-02-08 21:29:18,21:29,Popcorn,-2.20,EUR,1.0000000000,Entertainment,Movies,Splitwise,,,Reconciled
Expense,2020-02-08 21:23:01,21:23,Movies,-3.50,EUR,1.0000000000,Entertainment,Movies,Splitwise,,,Reconciled
Expense,2020-02-08 21:00:10,21:00,Eating out,-8.30,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-02-08 19:31:10,19:31,Groceries,-2.14,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Income,2020-02-05 16:04:16,16:04,Capital Gains/Dividends,72.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2020-02-05 12:06:17,12:06,Adjustment,143.06,EUR,1.0000000000,Others,Others,Splitwise,Account Adjustment,,Reconciled
Transfer,2020-02-05 12:04:55,12:04,Transfer,-63.46,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-02-05 12:04:55,12:04,Transfer,63.46,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2020-02-05 11:43:24,11:43,Adjustment,0.04,EUR,1.0000000000,Others,Others,Black Plus,Account Adjustment,,Reconciled
Income,2020-02-05 11:42:12,11:42,Cashback,1.51,EUR,1.0000000000,Others,Cashback,Black Plus,,,Reconciled
Expense,2020-02-05 11:41:48,11:41,Mudança modalidade,-5.26,EUR,1.0000000000,Others,Others,Black Plus,,,Reconciled
Expense,2020-02-05 11:37:45,11:37,Ikea,134.12,EUR,1.0000000000,Housing,Furniture,Black Plus,,,Reconciled
Expense,2020-02-05 11:29:03,11:29,Eurest,-0.75,EUR,1.0000000000,Food,Coffee,ticket,,,Reconciled
Income,2020-02-04 11:29:05,11:29,Interest,0.55,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Expense,2020-02-04 11:20:56,11:20,Coffee,-0.75,EUR,1.0000000000,Food,Coffee,ticket,,,Reconciled
Expense,2020-02-03 07:00:58,07:00,EDP,-134.93,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Expense,2020-02-02 16:56:53,16:56,Groceries,-32.48,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-02-02 15:11:15,15:11,Fuel,-20.87,EUR,1.0000000000,Transportation,Fuel,Black Plus,,,Reconciled
Expense,2020-02-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-02-01 15:19:02,15:19,Ikea,-134.12,EUR,1.0000000000,Housing,Furniture,ActivoBank,,,Reconciled
Income,2020-01-30 19:38:51,19:38,Mariana,2.28,EUR,1.0000000000,Others,Others,ActivoBank,,,Reconciled
Transfer,2020-01-30 19:38:29,19:38,Transfer,-31.68,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-01-30 19:38:29,19:38,Transfer,31.68,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-01-30 19:36:22,19:36,Transfer,-135.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-01-30 19:36:22,19:36,Transfer,135.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-01-30 15:32:51,15:32,Groceries,-12.34,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-01-30 13:29:59,13:29,SMAS,-244.96,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2020-01-30 11:49:31,11:49,Mariana - fuel,-10.00,EUR,1.0000000000,Transportation,Fuel,Black Plus,,,Reconciled
Expense,2020-01-29 22:16:20,22:16,Eating out,-8.70,EUR,1.0000000000,Food,Eating out,ActivoBank,Choco&nut,,Reconciled
Expense,2020-01-29 21:07:33,21:07,Eating out,-12.71,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-01-29 20:31:54,20:31,Meo,-29.99,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-01-29 18:15:43,18:15,Groceries,-1.98,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-01-29 10:30:14,10:30,Eurest,-0.75,EUR,1.0000000000,Food,Coffee,ticket,,,Reconciled
Income,2020-01-29 09:05:53,09:05,Interest,0.41,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2020-01-28 09:08:41,09:08,Interest,0.38,EUR,1.0000000000,Investments,Interest,Grupeer,,,Reconciled
Expense,2020-01-27 11:17:17,11:17,Eurest,-1.70,EUR,1.0000000000,Food,Work Food,ticket,,,Reconciled
Transfer,2020-01-27 07:00:22,07:00,Annual expenses,-74.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-01-27 07:00:22,07:00,Annual expenses,74.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2020-01-26 20:21:00,20:21,Groceries,-12.00,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-01-26 19:04:34,19:04,Eating out,-4.52,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-01-25 18:01:22,18:01,Groceries,-2.45,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Income,2020-01-24 23:01:28,23:01,Mariana,18.09,EUR,1.0000000000,Others,Others,ActivoBank,,,Reconciled
Transfer,2020-01-24 17:27:07,17:27,Mariana,-20.00,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-01-24 17:27:07,17:27,Mariana,20.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2020-01-24 10:45:24,10:45,BNP,874.91,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Transfer,2020-01-24 10:00:55,10:00,Degiro,-250.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-01-24 10:00:55,10:00,Degiro,250.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Expense,2020-01-24 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Expense,2020-01-24 09:21:51,09:21,Eurest,-2.75,EUR,1.0000000000,Food,Work Food,ticket,,,Reconciled
Income,2020-01-24 09:18:35,09:18,BNP,157.50,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Transfer,2020-01-24 07:00:42,07:00,Savings,-75.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-01-24 07:00:42,07:00,Savings,75.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Expense,2020-01-23 18:46:17,18:46,Vodafone,-30.59,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Transfer,2020-01-23 18:44:28,18:44,Transfer,-26.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-01-23 18:44:28,18:44,Transfer,26.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-01-23 18:43:41,18:43,Portagem,-1.85,EUR,1.0000000000,Transportation,Public transport,ActivoBank,,,Reconciled
Expense,2020-01-22 19:48:16,19:48,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Income,2020-01-20 16:38:24,16:38,Capital Gains/Dividends,43.49,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-01-20 12:37:41,12:37,Medicines,-2.18,EUR,1.0000000000,Health,Medicines,ActivoBank,,,Reconciled
Expense,2020-01-20 12:37:21,12:37,Groceries,-3.36,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Transfer,2020-01-20 12:12:39,12:12,Mariana,-20.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Transfer,2020-01-20 12:12:39,12:12,Mariana,20.00,EUR,1.0000000000,(Transfer),(Transfer),Splitwise,,,Reconciled
Transfer,2020-01-18 18:19:52,18:19,Transfer,-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-01-18 18:19:52,18:19,Transfer,14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Transfer,2020-01-18 12:39:02,12:39,Withdrawal,-50.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-01-18 12:39:02,12:39,Withdrawal,50.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-01-18 12:15:06,12:15,Fuel,-19.98,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2020-01-17 23:03:42,23:03,Gifts,-20.00,EUR,1.0000000000,Others,Gifts,ActivoBank,Rodrigo ,,Reconciled
Transfer,2020-01-17 22:57:32,22:57,Transfer,-25.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-01-17 22:57:32,22:57,Transfer,25.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-01-17 22:26:34,22:26,Eating out,-5.98,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-01-17 22:23:27,22:23,Eurest,-1.80,EUR,1.0000000000,Food,Work Food,ticket,,,Reconciled
